Gene	FBgene	GeneSymbol	BackgroundTest	OmegaTest	K	Pvalue
OG_9432	-	TRMB	0.0718599389112	0.165599902543	0.331571423376	8.57130303844e-06
OG_9333	FBgn0261703	gce	0.0448118650385	0.0822285424227	0.785316201561	0.0171664242837
OG_3305	FBgn0032922	Coq3	0.146283692285	0.327273368442	0.21756490331	0.000403052592235
OG_18429	-	UN45B	0.050642001998	0.0782929982333	0.826508994941	0.0100607540704
OG_17694	-	RT24	0.0675008487265	0.139558927	2.14925019923	0.00714402002612
OG_9028	FBgn0052250	PMP34	0.112322622132	0.141623067509	1.13938354637	0.712022812393
OG_608	FBgn0052405	Cpr65Av	0.0727519667367	0.135745053088	0.767289147854	0.00545479471572
OG_9267	-	PSF2	0.0302955682209	0.0751745457191	0.431669854935	0.00237042829829
OG_1855	FBgn0050377	CG30377	0.0553781077191	0.0576790713983	0.830107039296	0.473219732439
OG_1215	FBgn0032172	CG5850	0.0367512115965	0.0585677616734	0.83192083888	0.0532332788897
OG_1461	FBgn0035192	galene	0.0445618886693	0.0886007716693	0.643122349336	0.00016355997084
OG_286	FBgn0035825	CG8111	0.0638087994811	0.107624360732	0.345084789091	0.000101869464877
OG_12467	-	RL5	0.123664749086	0.152744148971	0.794194531712	0.251016678544
OG_18528	-	RSGA	0.297465596518	0.37188851408	8.22457363059	8.70577472334e-08
OG_9687	FBgn0000180	bib	0.114268492588	0.100564843192	1.00200478178	0.98593463855
OG_15179	-	DCTN3	0.0649101112687	0.0967821812745	1.13353465577	0.805319854084
OG_9864	-	MRNIP	0.324746497634	0.496910390853	1.52181279157	0.0226764391626
OG_18473	-	ECE2	0.104135481219	0.166735931469	0.770902978701	0.000793177072462
OG_15339	-	PTN1	0.0610682805557	0.16707174976	0.553587780265	7.27640170339e-13
OG_11619	-	TAKT	0.0817615448013	0.154511580817	2.71433726608e-05	0.0388119965428
OG_14469	-	RAS	0.038978348261	0.0283308926213	0.935892282043	0.70782407954
OG_9566	FBgn0250907	Cht10	0.0465822094955	0.0666107661763	0.82088945513	0.121550713932
OG_11588	-	OGT1	0.0742509105984	0.114346440975	0.731631170609	0.024111937401
OG_690	FBgn0002022	Catsup	0.0673659783657	0.100137798266	0.751965588031	0.126412261412
OG_8305	FBgn0066304	Rpp20	0.0620356747568	0.147100630769	0.633641718469	0.0102373976664
OG_397	-	OG_397	0.0801562750606	0.116878085898	0.92266183583	0.525054707058
OG_604	FBgn0011211	blw	0.234960821592	0.347570772665	0.714027671485	0.00157078657457
OG_8560	FBgn0063368	Gpb5	0.0973346326351	0.166331860715	0.357022924805	0.0426949892534
OG_2503	FBgn0000180	bib	0.149153385859	0.171601509995	0.903221052103	0.74300574938
OG_10110	FBgn0023534	CG17778	0.0286756105416	0.0846506320782	0.502206958507	0.0154568939606
OG_1158	FBgn0260484	HIP	0.0878524864992	0.121165651088	0.767027141658	0.0795065895978
OG_2816	FBgn0013325	RpL11	0.0488844872665	0.0389937849865	0.25899431086	0.0713466716181
OG_4656	FBgn0021979	l(2)k09913	0.14773286654	0.247760129553	0.489921969584	0.00125674644811
OG_10435	-	NEUPP	0.05311588803	0.0528218109441	1.07440072428	0.872089228634
OG_6421	FBgn0035203	Acat2	0.0801296816031	0.224580989182	1.99425800248	0.011226679344
OG_2242	FBgn0042630	Sox21b	0.0590535212276	0.098752777084	0.774120974844	0.0376863955041
OG_12441	-	RPOD	0.138197011316	0.147653795569	0.874959176215	0.715478588502
OG_12316	-	RMD1	0.305689015901	0.387777116891	0.783810213047	0.100719158631
OG_9368	FBgn0002736	mago	0.147804900189	0.216636564714	0.660073248572	0.00959640866377
OG_14542	FBgn0085458	CG34429	0.190044489654	0.274129029692	0.759996456699	0.0738911371186
OG_4128	FBgn0051522	CG31522	0.0496196597013	0.0925207267874	0.771856884683	0.018543376769
OG_3205	FBgn0005660	Ets21C	0.0856932393028	0.113810058255	0.244200446008	2.22044604925e-16
OG_14518	-	HOME2	0.0138658026732	0.0413848209718	0.686536185596	0.10843130186
OG_10140	FBgn0034087	clu	0.076629157655	0.0914741175896	0.69318762627	0.00315053532895
OG_6039	FBgn0020312	Tmtc3	0.0254168946574	0.0465194870621	0.84489279693	0.05640122605
OG_5312	FBgn0003884	alphaTub84B	0.0544503612057	0.177954426073	0.817694878646	0.0740480152503
OG_9	FBgn0004618	gl	0.0718699593185	0.119603190749	0.781829346376	0.000437411369168
OG_13841	-	HETE1	0.0918265334326	0.170801033089	0.617508868236	0.000255679324376
OG_12433	-	OG_12433	0.557610345639	0.517909150508	1.70154925603	0.0882419552831
OG_2514	FBgn0033661	CG13185	0.129036775227	0.183711230634	0.743930304199	0.0196834541934
OG_8743	-	CCD30	0.274779873565	0.396382594217	0.940631010863	0.666888187344
OG_11985	-	RODZ	0.10584654272	0.218324258569	0.665186986252	0.00577211957662
OG_14380	-	Y1760	0.0326857262812	0.0388114139838	0.914829291207	0.371597652935
OG_9926	-	IDI1	0.0541854710221	0.0767250338876	0.881729295607	0.312477909611
OG_14500	FBgn0029778	RhoGAP5A	0.0589542821945	0.0847740163328	0.858446972483	0.130662885029
OG_13094	FBgn0004573	5-HT7	0.032329844069	0.0228874219186	0.970742690512	0.870367938081
OG_12261	-	SPD1	0.0529515887362	0.0598873991241	0.962450272295	0.864970743214
OG_2793	FBgn0003277	Polr2A	0.40523473371	0.514495944556	1	1
OG_1620	FBgn0037087	CG7519	0.0387965794964	0.104629072735	0.598165185423	0.0034681563847
OG_1219	FBgn0036921	RhoGDI	0.027449161463	0.052291543117	0.501263794016	0.00143656399912
OG_9029	FBgn0052085	CG32085	0.0212794507759	0.0256693786933	0.917131408521	0.443939339726
OG_3253	FBgn0052843	Dh31-R	0.203920486393	0.233617448623	0.745251757607	0.0581211470127
OG_477	FBgn0032036	CG13384	0.043104962963	0.0835755225092	0.0635113760054	0.000690376751593
OG_2993	FBgn0011279	Obp69a	0.218037766033	0.319648656824	6.88659857742	3.53886986382e-09
OG_3767	FBgn0260945	Atg1	0.0479664396595	0.0537166429805	1.03932549819	0.748378911479
OG_28339	-	FKBP2	0.0317823614312	0.0509349758498	0.498171915363	0.0895207726478
OG_10377	-	MID1	0.124719539374	0.186884358096	0.295020599961	0
OG_524	FBgn0033921	tej	0.126922835468	0.0984364894576	2.04465764056	0.072253379267
OG_1981	FBgn0034758	CG13510	0.190459916948	0.248125837017	0.814199990594	0.134812249975
OG_512	FBgn0038063	Octbeta2R	0.0423687940347	0.0530635625126	1.11177799126	0.740989758219
OG_9734	-	DMBT1	0.0754543174329	0.112806570648	0.802415108609	0.0694052703156
OG_2339	FBgn0011818	oaf	0.0655015732733	0.105535870929	0.806558968436	0.229819742801
OG_3779	-	PLPL7	0.0188260840435	0.0481596515095	0.779981060545	1.86565581097e-05
OG_10058	-	Y236	0.0413824321086	0.0342015989818	1.1296227636	0.447519690539
OG_9219	-	YPTC4	0.0238634723727	0.0409395594571	0.896930137386	0.608850538905
OG_10540	-	SELK	0.0692104339502	0.130712336709	0.251066376703	0.100970713503
OG_538	FBgn0035318	CG9018	0.0411471527884	0.0628220430489	0.791504777914	0.152293294425
OG_20275	-	DPOA2	0.120132310636	0.251269055422	0.620553681336	2.94650125088e-06
OG_1323	FBgn0286778	CG46385	0.0357019308318	0.0266312723328	1.41564633155	0.226687956777
OG_12771	-	OG_12771	0.270150676242	0.436624814301	0.792421534373	0.33996409086
OG_30244	FBgn0004463	Polr3B	0.0178574705402	0.0709922375661	0.6146402933	0
OG_8568	FBgn0051158	Efa6	0.0326637600295	0.0553247548064	0.833086883517	0.170260611166
OG_30850	-	CNTN2	0.0787460279601	0.170984082015	0.435286544128	0.000182749533553
OG_10513	FBgn0020641	Lcp65Ad	0.183289952356	0.189455712381	0.98985786434	0.988887289146
OG_9723	-	NCB5R	0.204557665726	0.368271563891	0.0992806701083	0.002071533654
OG_5204	FBgn0039408	CG14551	0.133522832913	0.19058747223	1.73431742122	0.436932219775
OG_1149	FBgn0022943	Cbp20	0.11873805469	0.212699875614	0.683084840486	0.000304514724609
OG_15242	-	PDCL3	0.0407287267638	0.0504494893709	0.890353464513	0.301754178045
OG_810	FBgn0021767	org-1	0.0380485795883	0.0817193017205	0.16178146834	0.00143876061944
OG_3022	FBgn0019644	ATPsynB	0.142902461696	0.216463592109	0.751388122772	0.177833030381
OG_10693	-	PRC1	0.107025837071	0.111947801325	0.872488578984	0.308325177613
OG_11781	-	SCO3	0.0425561200694	0.0833290755033	0.744028408065	0.114261502433
OG_2605	FBgn0037144	CG7458	0.123969105161	0.136134515426	0.994009586898	0.958642095267
OG_11689	-	MCM5A	0.0264235501786	0.0467683385724	0.852516963209	0.154632812529
OG_822	FBgn0027538	beta4GalNAcTA	0.126362079906	0.192495363533	0.750105727694	0.0870327767794
OG_8494	FBgn0036581	MED10	0.00822529955271	0.00584363843984	1.17872896476	0.650121425527
OG_13070	-	RX	0.0373986761332	0.069208518625	0.325130625444	0.0599474617656
OG_14525	-	SSP	0.135401865947	0.11385623503	1.23615191962	0.429766487265
OG_12354	-	OGT1	0.0809129606006	0.11167813568	0.763714658118	0.296160885168
OG_11774	FBgn0030358	CG10362	0.0436391278669	0.0861777956739	0.193853454498	3.75243449646e-07
OG_12490	-	RL34	0.119140427509	0.260869224757	7.70343428801	0.00676146026352
OG_1075	FBgn0034422	CG7137	0.221564316502	0.381747845008	0.229379952776	2.32772172504e-06
OG_296	FBgn0022764	Sin3A	0.1154681149	0.158682256474	0.762267234545	0.0280257216925
OG_12321	-	APLP3	0.0886413763026	0.149472419446	0.785134106701	0.119433169277
OG_8508	FBgn0002931	net	0.0608619931507	0.10240306456	0.322713097628	0.0187453195765
OG_17753	-	SC5A5	0.068981103736	0.0900866816036	0.678729887865	0.0885872554016
OG_12096	-	RL27	0.0869790514784	0.180761018082	0.450076103295	0.056146879092
OG_48	FBgn0032516	Ing5	0.0249160512515	0.0865289347746	0.167986673567	1.97562397635e-05
OG_21058	-	YNAJ	0.0911660068906	0.1409506311	0.679872953228	0.0678284224845
OG_14433	-	PUCL	0.167878154671	0.21497654837	0.670957207198	0.0197057676756
OG_1235	FBgn0033912	RpS23	0.0377750123756	0.0238380694734	0.77054564208	0.268416756235
OG_2421	FBgn0061360	CG33672	0.0556926158924	0.0652466961796	0.947134113018	0.791038643296
OG_10155	-	DDRGK	0.0562815727763	0.0956366253337	0.779160183857	0.0585460157844
OG_25936	-	PCARE	0.234833038645	0.318958454918	0.782744854124	0.228224734863
OG_2075	FBgn0051954	CG31954	0.299220767852	0.346755468857	0.983203844592	0.888459914928
OG_1716	FBgn0031566	CG2818	0.106336433951	0.139753849287	0.814398995029	0.0824559137935
OG_16707	-	ZSWM7	0.151879578326	0.264199835519	0.447213781146	0.0211157609669
OG_9031	FBgn0034366	Atg7	0.113250719464	0.203433181606	0.6856367499	5.8547170958e-06
OG_1173	FBgn0037814	CG6325	0.0533216571319	0.0877799413979	0.766794175523	0.00147623455272
OG_897	FBgn0037819	Phyhd1	0.0747163909442	0.09036334911	0.835258378353	0.126442590066
OG_1932	FBgn0035110	thoc7	0.0382248135245	0.0897884681823	0.678232616409	0.00815201825836
OG_2398	-	OG_2398	0.155616259322	0.264937057305	0.463827606871	0.0329884316299
OG_23859	-	ZSC20	0.0148731255215	0.0385940607274	0.186506141604	0.000401663585083
OG_15178	-	CALM	0.0584638657932	0.0314249294922	1.40460020687	0.411687990344
OG_9852	-	OG_9852	0.0877733931847	0.136457668563	0.748401540901	0.0672872706099
OG_5637	FBgn0010238	Lac	0.0914755959329	0.111465948486	0.935176089092	0.665949320825
OG_9065	FBgn0028425	JhI-21	0.0426287097694	0.0510678816203	0.982833840302	0.917111672723
OG_870	FBgn0000382	csw	0.0297185815845	0.0519526540625	0.835985859827	0.0532760775242
OG_9050	FBgn0004429	LysP	0.277638120219	0.368468191874	0.937458825638	0.718772951737
OG_16701	-	RM32	0.101155569473	0.19543502772	0.0188701500862	0.0113638395532
OG_30546	-	NNRD	0.109169487313	0.222909729581	0.158929843999	0.000631315641694
OG_8796	-	ASX	0.0761371015281	0.119013522603	0.799565357245	0.00149861013252
OG_1511	FBgn0002962	nos	0.145500254143	0.345143127033	0.0157294846222	3.92246509495e-07
OG_1990	FBgn0000153	b	0.0636086612956	0.0845384405698	0.838549213114	0.200357976182
OG_518	FBgn0038385	Fbxl7	0.0967290196169	0.133193392261	0.807363699601	0.0154238595804
OG_13214	FBgn0000479	dnc	0.0974854103543	0.22248531951	0.85100313669	0.195894753934
OG_9743	-	ARX	0.0344063641895	0.0723836137368	0.727287378715	0.0024395116979
OG_19608	-	YHIT	0.0431458675463	0.0860161022451	0.741951593059	0.103119532404
OG_430	FBgn0010747	Srp54k	0.00733016926388	0.0246943227133	0.275193682726	0.00367482443552
OG_8734	FBgn0051345	CG31345	0.0714845205847	0.0926432763759	1.00200206757	0.987701257453
OG_8283	FBgn0037654	CG11983	0.168199511268	0.297289391915	0.419951155062	3.51803589146e-05
OG_14492	-	UNC79	0.0746156891322	0.084317088954	1.06267836338	0.756921131519
OG_26645	-	TT30A	0.0229152430572	0.0614936191527	0.75899901248	0.00988602629812
OG_9278	-	TOB2	0.0246759170103	0.0434550683031	0.20492799268	0.00213850831371
OG_1431	FBgn0027843	CAH2	0.130277995058	0.234804728304	0.634842569525	0.00830342325749
OG_10005	FBgn0046999	CG6429	0.103101627235	0.152244176924	0.720708383533	0.145692081656
OG_14550	-	APC15	0.0702225385007	0.104673014501	0.475230697158	0.0608749835026
OG_13186	FBgn0000711	flw	0.00259024401852	0.00974063040161	0.364162053782	0.128731164367
OG_750	FBgn0039678	Obp99a	0.0898889288726	0.275171817471	5.93763658464	7.61376650615e-09
OG_341	FBgn0030366	Usp7	0.0388257999604	0.0667737397289	0.845159531882	0.0166905056104
OG_10636	-	STMN2	0.127667376099	0.346616748134	1.89646818578	0.000812829277992
OG_30908	-	HMT	0.0501846316612	0.0716583577875	1.95343106223	0.459050874042
OG_12194	FBgn0053506	CG33506	0.144245525778	0.233377820807	0.642174641313	0.0007645331888
OG_6183	FBgn0029843	Nep1	0.0352592409278	0.0467722245473	0.902223330939	0.32059162851
OG_875	FBgn0033635	Prip	0.0406655609502	0.0431807244879	1.03759419764	0.850417224259
OG_10841	-	WDP	0.0931884226093	0.128466251439	0.792855150366	0.0175532965277
OG_10326	-	HETE1	0.0911368549769	0.111856424836	0.714414755452	0.0869656506783
OG_1148	FBgn0264270	Sxl	0.0548636381142	0.0915557666297	0.910510506039	0.43210213218
OG_10587	-	MAIP1	0.0760277967811	0.21589668317	0.449723360863	0.00839565654906
OG_11802	-	ACOD	0.12541747368	0.202264973324	0.750163276825	0.395564461298
OG_1312	FBgn0038018	Tim17a1	0.0203900772638	0.0104557631132	8.21510822688	0.310845819414
OG_1475	FBgn0085458	CG34429	0.187228780973	0.208043915205	0.905311989396	0.709309141222
OG_12931	-	CYGB1	0.0811618539457	0.136029964833	2.93548923034	0.0501248740305
OG_14402	FBgn0032515	loqs	0.0220962941825	0.0417574755173	0.277628671596	0.0012501145284
OG_8340	FBgn0015320	Ubc2	0.011117338107	0.0132041481326	0.915651487737	0.831936046758
OG_11730	-	RM40	0.0947928503806	0.249919353399	0.585688017887	0.00723045834382
OG_15381	FBgn0284220	Top2	0.179285321985	0.305187168668	0.592199325549	0.000189495732616
OG_10416	-	K1551	0.21853378826	0.374997183125	0.530625710862	1.22624466137e-09
OG_1617	FBgn0003714	tko	0.100255747261	0.214291690367	1.61186258751	0.0961859603107
OG_5290	FBgn0086900	Cpr65Ax1	0.0830829229996	0.136327589288	0.127700065057	0.00276439867591
OG_10083	-	AAAA	0.0575505724626	0.112104325302	0.582755314153	0.0283371659799
OG_918	FBgn0040348	CG3703	0.0421352558549	0.0699309299609	0.844113273726	0.0819863555373
OG_5727	FBgn0003308	ry	0.103077901106	0.163022792393	0.940645868923	0.514497992538
OG_13270	-	MUC6	0.1424432358	0.335177333442	9.00294447012	3.20862545089e-05
OG_11775	-	PTTH	0.121463117128	0.212772119337	0.556796778709	0.00794892936644
OG_12515	-	HMCES	0.157141509909	0.197059746628	0.608479116316	0.0581313187414
OG_10284	-	E2F5	0.0990759318932	0.194637620416	0.655860841892	0.00343488670438
OG_6028	FBgn0032804	CG13081	0.13172562844	0.147152340062	0.679214016775	0.420149162009
OG_14336	FBgn0033158	CG12164	0.0896011109709	0.164830670365	0.369141357137	0.000247325392512
OG_12505	-	HAP28	0.0334783458164	0.0200953755287	1.40294866274	0.21151298963
OG_13038	FBgn0013770	Cp1	0.0888911436534	0.0924915113538	1.16184606373	0.228908382304
OG_30252	-	RL10	0.042638479942	0.0750232224524	0.394074652025	0.293520481136
OG_1929	FBgn0027582	CG6230	0.0413345168881	0.0578907303283	0.823696985335	0.00746726875518
OG_11665	-	PSB1B	0.0219378363004	0.0597516443831	0.416780094779	0.000246208763239
OG_26196	-	PUR8	0.0348146889212	0.0891672406133	0.195868356612	1.10318420088e-06
OG_8275	FBgn0024365	CG12773	0.025144498575	0.0443917684343	0.882294504181	0.477079759269
OG_1505	FBgn0038063	Octbeta2R	0.144079203381	0.125136376844	1.17280245839	0.207679702421
OG_8106	FBgn0034109	CG7747	0.0246909786399	0.079233756886	0.203032333186	0.000251704643679
OG_30340	FBgn0020641	Lcp65Ad	0.11158136205	0.345934358724	0.390800921955	1.28929821597e-07
OG_14473	FBgn0004897	fd96Ca	0.0348495669789	0.0456161659315	0.88872974603	0.598831102199
OG_14649	-	HPPD	0.0392117550562	0.0438884134809	0.812819767758	0.468307909179
OG_8458	FBgn0039219	CG13630	0.0805342697905	0.180569348717	0.950015330821	0.709496345894
OG_2980	FBgn0031381	Npc2a	0.214535645598	0.261692061541	0.970415330462	0.867444777488
OG_11970	FBgn0038976	Pfdn5	0.177580353836	0.324346976607	0.71121622827	0.01306907579
OG_12282	FBgn0002174	CG5504	0.105360025513	0.13281074264	0.622825541811	5.89001439367e-05
OG_1004	FBgn0040339	MED22	0.00102037572188	0	1.16772346115	1
OG_953	FBgn0031697	CG14024	0.0462013668488	0.136223165199	0.650103015936	0.000122655843386
OG_19835	FBgn0035160	hng3	0.112329507319	0.106731941881	0.0020438077813	1.5727881616e-06
OG_4667	FBgn0051522	CG31522	0.078644412275	0.154085306073	4.40463433163	0.00330191661604
OG_10208	-	CISY	0.0175942917876	0.0272636994418	0.914192673892	0.547864941403
OG_15376	-	OG_15376	0.145882953861	0.336910717887	0.524362711538	0.0154297880101
OG_12327	-	OG_12327	0.0679584735454	0.116097271639	0.702597303677	0.00134018130004
OG_2403	FBgn0265045	Strn-Mlck	0.138354120779	0.241224891255	0.625022987049	3.33523295665e-05
OG_1667	FBgn0010356	Taf5	0.0403435399069	0.0731204211644	0.837255935415	0.0567902498548
OG_12136	-	WFS1	0.0461211458778	0.0620956585511	0.87785910837	0.0873823949214
OG_491	FBgn0002121	l(2)gl	0.0457637105255	0.0628687550911	0.833923071762	0.0431527353341
OG_8195	FBgn0266450	Kr-h1	0.0512428577215	0.0891429760596	0.727211754218	0.0850261663819
OG_10688	-	THSB	0.136650583713	0.228560892474	0.528279221385	0.000964888406739
OG_29862	-	RT28	0.121421905573	0.168616099231	0.203595284585	0.345565076712
OG_840	FBgn0015789	Rab10	0.108575766416	0.160289841678	0.443159124153	0.000192321019024
OG_1071	FBgn0031865	Nha1	0.100351164968	0.176252811223	1.35198596594	0.22372609264
OG_12122	-	SDN5	0.103701436071	0.150438717331	0.765388831579	0.0250166072008
OG_10591	-	QSPP	0.11535838159	0.216996499572	0.564488467276	0.00173847672755
OG_15204	-	Y175	0.0642236987314	0.0830199526766	0.841371826803	0.00204413953117
OG_1467	FBgn0032223	GATAd	0.165740999986	0.380742102502	3.36652029287	0.00222342150698
OG_10579	-	OG_10579	0.0626740433086	0.153367515936	0.624360776371	0.00170589541036
OG_19630	-	RUBC	0.0549653397271	0.0826824754101	0.793826707629	0.11746338793
OG_12071	-	OG_12071	0.0944711939563	0.183241406362	0.836093903763	0.207329282588
OG_10296	-	UMP1	0.0523557524191	0.10939238523	0.556232648373	0.0272630341873
OG_5431	-	MYCN	0.153720056101	0.203754348921	0.847571582572	0.407473221896
OG_14508	-	STS1	0.0436779180821	0.102204539036	0.692539495454	5.85646927975e-06
OG_3871	FBgn0020412	JIL-1	0.416485799085	0.593856586482	0.448081850524	0.0491916274831
OG_15266	-	LRC15	0.0616988668645	0.133915156755	0.614568178768	6.11456886457e-07
OG_14424	FBgn0259168	mnb	0.346879532413	0.444875868356	0.95908568427	0.706924126969
OG_4534	FBgn0032979	Clamp	0.298881126924	0.208382726081	1.48489907719	0.0242967424341
OG_2437	-	HMU	0.237996465413	0.263448134132	0.926917841062	0.7229789137
OG_11914	-	TLS1	0.0536617876876	0.108887657336	0.600243859102	0.0200689069912
OG_3137	FBgn0027601	pdgy	0.0800282033897	0.115838671165	1.05336320095	0.643909450979
OG_8306	FBgn0036889	CG14100	0.136970187633	0.221447379716	0.757672850087	0.0622566015952
OG_12313	-	RNY	0.0990744755077	0.193234354439	0.656855067468	0.00155397572428
OG_8683	FBgn0002922	nau	0.0634325857199	0.0895268365088	0.816419998813	0.31558173224
OG_2347	FBgn0038931	CG13407	0.223575554253	0.314047510011	0.746670490866	0.223600644773
OG_9228	FBgn0001280	janA	0.130091500537	0.21775266591	0.406690218844	0.199666346203
OG_9836	-	MYLK	0.0552862890869	0.067818524114	1.11440989826	0.535330298786
OG_218	FBgn0010238	Lac	0.103458850856	0.281415947238	0.419414971373	1.33761668408e-10
OG_1087	FBgn0051145	CG31145	0.0897701075508	0.15635232607	0.604802163503	5.63437770729e-05
OG_22723	-	MED27	0.00801534087586	0.00896244422043	0.982745973123	0.943815044704
OG_14435	-	TM7S3	0.111498446104	0.200323153242	0.667368296251	1.50257249257e-05
OG_8243	FBgn0038395	CG10407	0.0826962518921	0.0986175409442	1.23342585911	0.164116915512
OG_2471	FBgn0261673	nemy	0.0300304537796	0.105503082966	0.928228111975	0.358441649582
OG_10364	FBgn0050035	Tret1-1	0.0410911415043	0.0474940652977	0.932183758151	0.703753911726
OG_11679	-	ANM9	0.103836926265	0.169119013186	0.734270964251	7.2655948238e-05
OG_12724	-	RDL	0.185778013621	0.282116301692	0.585701370983	0.0764948383571
OG_2079	FBgn0032919	CG9253	0.05095839733	0.0633525124732	1.00932328264	0.934416470341
OG_2139	FBgn0036135	mRpL2	0.0605007778362	0.146174027868	0.672486511147	0.000244531686915
OG_11939	-	FUND1	0.0447248513793	0.0745322655364	0.812591597793	0.173323464596
OG_10703	-	PER2	0.158354982506	0.191005297289	0.826971189443	0.144042665549
OG_9698	-	PHS	0.148587245702	0.319375963605	0.400055408442	0.00135732254054
OG_11202	-	CR021	0.24865620797	0.493029912426	2.63401811851e-05	0.000732707294051
OG_1680	FBgn0016976	stnA	0.0946051886548	0.156141161094	0.589771162723	1.26015775592e-09
OG_8856	FBgn0035711	CG8519	0.0517469798479	0.105313402525	0.843154414149	0.291493802721
OG_30962	FBgn0042630	Sox21b	0.0384007000106	0.0695686252569	0.768178750208	0.051441857109
OG_2447	FBgn0033633	Smyd4-3	0.0919590388843	0.158090685335	0.764705852655	0.00050643817412
OG_10713	-	RPC4	0.0929604322	0.188804829887	0.615883679371	2.89521782104e-08
OG_11023	FBgn0032946	nrv3	0.0498850067069	0.14560747003	0.802437007476	0.426750666734
OG_8205	FBgn0261794	kcc	0.0245449484552	0.0500269583189	0.883762407362	0.307216130526
OG_1108	FBgn0052843	Dh31-R	0.382589371276	0.482065658157	0.627917557453	0.0103791931187
OG_9846	-	PGPH	0.271622663808	0.296220039312	1.10933809613	0.729676310894
OG_81	FBgn0262115	CG17683	0.0778033182596	0.0857313608838	0.968392074649	0.82724694926
OG_12245	-	OTUBL	0.0566376403045	0.102386692409	1.78333217292	0.169926560008
OG_1976	FBgn0003308	ry	0.0632543596253	0.0930942784885	0.815299672597	0.0075862452056
OG_13371	-	FLOWR	0.0872808471996	0.179907104905	0.921217228434	0.723245152225
OG_1994	FBgn0064116	anox	0.092238820547	0.120813877422	0.840179868197	0.158327416994
OG_11840	-	OG_11840	0.089163486722	0.0624035322676	1.30202744621	0.348488354926
OG_30564	-	Y1207	0.086791722989	0.133929474163	0.757424737637	0.0223765508256
OG_11993	FBgn0039259	EMC6	0.0476914643236	0.0974045813275	0.669654659231	0.660089547232
OG_12284	-	LTOR1	0.0409489753991	0.121560434695	0.113574942706	0.000365623193382
OG_8081	FBgn0000115	Arl1	0.00598989934197	0	50.0	0.093539761043
OG_607	-	OG_607	0.213099574859	0.214027531401	1.64325502655	0.290926496622
OG_9337	FBgn0050413	CG30413	0.187372800207	0.261205488005	0.737067003731	0.0351618301682
OG_17797	-	SRX	0.0654233556995	0.180741641297	0.722565694389	0.00798942524266
OG_19623	FBgn0032699	CG10383	0.106244704658	0.158464359895	0.682511498021	0.00506907847298
OG_318	FBgn0053265	Muc68E	0.0873417855966	0.145897831079	0.845593046917	0.137638913933
OG_11980	-	TOL6	0.135285355622	0.138523631101	0.951803660689	0.790559575646
OG_9302	FBgn0000709	fliI	0.064147323903	0.0972821773198	0.858399064493	0.32894830117
OG_10082	-	OG_10082	0.0397716703877	0.00505597187697	3.2145256303	0.00291598657303
OG_802	FBgn0039566	CG4849	0.0376730446904	0.0761998043874	0.724207294812	0.00134792228626
OG_15337	-	HP1	0.0556168020982	0.126061280911	0.643506360831	0.000314557926902
OG_23544	-	ROBO1	0.0609874172394	0.0919082938061	0.977951345753	0.882513873309
OG_1138	FBgn0261592	RpS6	0.0218339494139	0.0498580820278	0.687791959761	0.0493605694956
OG_1067	FBgn0031895	CG4497	0.0493235213469	0.0567819901941	0.933764500097	0.746762098587
OG_659	-	OG_659	0.272130743315	0.31533218664	1.85830753153	0.0648393565252
OG_9201	-	RIR1	0.030307317998	0.0721733954395	0.521541992954	6.07319938783e-08
OG_31085	-	OG_31085	0.0284855330783	0.0798802029108	0.651611583233	0.0395340812023
OG_13400	FBgn0038749	Xport-A	0.207024239291	0.221606790337	1.28249343069	0.461320189437
OG_12285	-	ERGI3	0.0511104705337	0.0771195484071	1.68304540701	0.768812291765
OG_18421	FBgn0052103	SCaMC	0.0655622832384	0.0502777858845	0.784411031088	0.292568014691
OG_2275	FBgn0003744	trc	0.0163568031072	0.0201479832257	0.526292225754	0.0613346987474
OG_10492	-	MPH1	0.207983456014	0.361054436081	0.648242680866	3.636259992e-07
OG_803	-	OG_803	0.518205637835	0.470496791452	1.04032942571	0.823802300786
OG_12430	FBgn0034808	CG9896	0.0849890837032	0.106076775675	0.93346165897	0.595220427265
OG_1800	FBgn0023388	Dap160	0.0417821262108	0.0809054484146	0.895242989139	0.167444995773
OG_10577	-	LIPA3	0.0584036167555	0.0710169914968	0.941355303084	0.476287875684
OG_11953	-	OG_11953	0.0409659592917	0.0322378749506	0.996976216602	0.996636259726
OG_10290	FBgn0264810	Pburs	0.0813432653241	0.171394791942	0.150646626972	0.00155529396512
OG_9620	FBgn0025115	Acyp	0.0993876692781	0.115398124137	0.895412927534	0.860815226706
OG_13	FBgn0036353	CG10171	0.0712154614963	0.0861397799453	0.829969945548	0.1046172559
OG_5187	FBgn0030421	Agpat1	0.0563956846014	0.0983187597181	0.798609157529	0.0317530719929
OG_12048	-	PCFT	0.0990013553993	0.180580901084	0.778145268463	0.0252832080927
OG_678	FBgn0019925	Surf4	0.0198072183087	0.0173321885957	1.12998875433	0.768177233274
OG_9473	FBgn0042630	Sox21b	0.029762107366	0.0468722044855	0.257958995678	0.0728748970473
OG_24823	-	KNIR	0.0355491843691	0.100329437624	0.297723103617	5.02793347879e-06
OG_11199	-	OG_11199	0.187683091324	0.427492750234	0.511195228268	0.00279934551509
